1,http://www.tohotheater.jp/,TOHOシネマズ
2,http://www.tsutaya.co.jp/cinema.html,"映画、映画館検索 - TSUTAYA online"
3,http://www.movix.co.jp/,映画館・シネコンの【ムービックス-MOVIX】
4,http://freemoviefree.blog31.fc2.com/,無料映画館
5,http://www.warnermycal.com/,"ワーナー・マイカル・シネマズ－映画館、映画情報、上映スケジュール ..."
6,http://cinesc.cplaza.ne.jp/,"シネマスクランブル 映画予告編・映画ランキング・映画上映 ..."
7,http://movie.nifty.com/,"@nifty映画 - 映画情報"
8,http://movies.yahoo.co.jp/preflist.html,"Yahoo!映画 - 映画館検索"
9,http://www.pia.co.jp/cinema.html,シネマぴあ
10,http://movie.walkerplus.com/,"映画・DVDと映画館の上映時間を完全網羅 | Movie Walker"
